"version","generated_at","figure","category","purpose","original_path","original_relative_path","fixed_path","fixed_relative_path","size_bytes","sha256","fixed_status","fixed_method","note"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:16:28","Figure_6","scrna_results","Single-cell RNA-seq result/source tables","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\3_results\04_scrna\GSE146771_10x_cellchat_group_counts_v3_0_23_2026-02-12.tsv","3_results\04_scrna\GSE146771_10x_cellchat_group_counts_v3_0_23_2026-02-12.tsv","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\GSE146771_10x_cellchat_group_counts_v3_0_23_2026-02-12.tsv","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\GSE146771_10x_cellchat_group_counts_v3_0_23_2026-02-12.tsv","178","FB740D5CA06A9F0FBE3510870F3F619A3262D17395D44BC39FF4A4D71C9546BB","fixed","copy","Matched 3_results\04_scrna\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:16:28","Figure_6","scrna_results","Single-cell RNA-seq result/source tables","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\3_results\04_scrna\GSE146771_10x_cellchat_group_counts_v3_0_7_2026-02-08.tsv","3_results\04_scrna\GSE146771_10x_cellchat_group_counts_v3_0_7_2026-02-08.tsv","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\GSE146771_10x_cellchat_group_counts_v3_0_7_2026-02-08.tsv","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\GSE146771_10x_cellchat_group_counts_v3_0_7_2026-02-08.tsv","15","708A72D8EB209E69A0050F582280E720F63045319936320FEBD868464576395E","fixed","copy","Matched 3_results\04_scrna\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:16:28","Figure_6","scrna_results","Single-cell RNA-seq result/source tables","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\3_results\04_scrna\GSE146771_10x_cellchat_group_counts_v3_0_9_2026-02-08.tsv","3_results\04_scrna\GSE146771_10x_cellchat_group_counts_v3_0_9_2026-02-08.tsv","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\GSE146771_10x_cellchat_group_counts_v3_0_9_2026-02-08.tsv","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\GSE146771_10x_cellchat_group_counts_v3_0_9_2026-02-08.tsv","15","708A72D8EB209E69A0050F582280E720F63045319936320FEBD868464576395E","fixed","copy","Matched 3_results\04_scrna\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:16:28","Figure_6","scrna_results","Single-cell RNA-seq result/source tables","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\3_results\04_scrna\GSE146771_10x_cellchat_group_counts_vv3_0_16_2026-02-09.tsv","3_results\04_scrna\GSE146771_10x_cellchat_group_counts_vv3_0_16_2026-02-09.tsv","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\GSE146771_10x_cellchat_group_counts_vv3_0_16_2026-02-09.tsv","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\GSE146771_10x_cellchat_group_counts_vv3_0_16_2026-02-09.tsv","172","03A1AB5A2E9C2BDAA2B17EBA348D2565C87570B644F162618C54D5BDA698C995","fixed","copy","Matched 3_results\04_scrna\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:16:28","Figure_6","scrna_results","Single-cell RNA-seq result/source tables","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\3_results\04_scrna\GSE146771_10x_cellchat_group_label_map_2026-02-09.tsv","3_results\04_scrna\GSE146771_10x_cellchat_group_label_map_2026-02-09.tsv","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\GSE146771_10x_cellchat_group_label_map_2026-02-09.tsv","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\GSE146771_10x_cellchat_group_label_map_2026-02-09.tsv","145","C013CFDF427E4FD3FBF9936B632B825FC1FC4FC65B23CB88F1AC23F885FF5178","fixed","copy","Matched 3_results\04_scrna\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:16:27","Figure_6","scrna_results","Single-cell RNA-seq result/source tables","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\3_results\04_scrna\GSE146771_10x_cellchat_group_label_map_2026-02-10.tsv","3_results\04_scrna\GSE146771_10x_cellchat_group_label_map_2026-02-10.tsv","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\GSE146771_10x_cellchat_group_label_map_2026-02-10.tsv","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\GSE146771_10x_cellchat_group_label_map_2026-02-10.tsv","145","C013CFDF427E4FD3FBF9936B632B825FC1FC4FC65B23CB88F1AC23F885FF5178","fixed","copy","Matched 3_results\04_scrna\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:16:28","Figure_6","scrna_results","Single-cell RNA-seq result/source tables","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\3_results\04_scrna\GSE146771_10x_cellchat_group_label_map_v3_0_21_2026-02-11.tsv","3_results\04_scrna\GSE146771_10x_cellchat_group_label_map_v3_0_21_2026-02-11.tsv","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\GSE146771_10x_cellchat_group_label_map_v3_0_21_2026-02-11.tsv","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\GSE146771_10x_cellchat_group_label_map_v3_0_21_2026-02-11.tsv","152","6D964B37BCC4BB0D98A583D2A23AF18F4B625CA1BE2D404FF8CB7B067BF1C54C","fixed","copy","Matched 3_results\04_scrna\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:16:28","Figure_6","scrna_results","Single-cell RNA-seq result/source tables","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\3_results\04_scrna\GSE146771_10x_cellchat_group_label_map_v3_0_22_2026-02-12.tsv","3_results\04_scrna\GSE146771_10x_cellchat_group_label_map_v3_0_22_2026-02-12.tsv","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\GSE146771_10x_cellchat_group_label_map_v3_0_22_2026-02-12.tsv","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\GSE146771_10x_cellchat_group_label_map_v3_0_22_2026-02-12.tsv","152","6D964B37BCC4BB0D98A583D2A23AF18F4B625CA1BE2D404FF8CB7B067BF1C54C","fixed","copy","Matched 3_results\04_scrna\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:16:28","Figure_6","scrna_results","Single-cell RNA-seq result/source tables","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\3_results\04_scrna\GSE146771_10x_cellchat_group_label_map_v3_0_23_2026-02-12.tsv","3_results\04_scrna\GSE146771_10x_cellchat_group_label_map_v3_0_23_2026-02-12.tsv","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\GSE146771_10x_cellchat_group_label_map_v3_0_23_2026-02-12.tsv","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\GSE146771_10x_cellchat_group_label_map_v3_0_23_2026-02-12.tsv","152","6D964B37BCC4BB0D98A583D2A23AF18F4B625CA1BE2D404FF8CB7B067BF1C54C","fixed","copy","Matched 3_results\04_scrna\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:16:28","Figure_6","scrna_results","Single-cell RNA-seq result/source tables","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\3_results\04_scrna\GSE146771_10x_cellchat_IL6axis_comm_2026-02-08.tsv","3_results\04_scrna\GSE146771_10x_cellchat_IL6axis_comm_2026-02-08.tsv","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\GSE146771_10x_cellchat_IL6axis_comm_2026-02-08.tsv","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\GSE146771_10x_cellchat_IL6axis_comm_2026-02-08.tsv","71","90E8367224016899A8376A72BDF14B6EB6EC99644C49D6BA8FAF3964170E585B","fixed","copy","Matched 3_results\04_scrna\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:16:27","Figure_6","scrna_results","Single-cell RNA-seq result/source tables","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\3_results\04_scrna\GSE146771_10x_cellchat_IL6axis_comm_v3_0_13_2026-02-08.tsv","3_results\04_scrna\GSE146771_10x_cellchat_IL6axis_comm_v3_0_13_2026-02-08.tsv","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\GSE146771_10x_cellchat_IL6axis_comm_v3_0_13_2026-02-08.tsv","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\GSE146771_10x_cellchat_IL6axis_comm_v3_0_13_2026-02-08.tsv","71","90E8367224016899A8376A72BDF14B6EB6EC99644C49D6BA8FAF3964170E585B","fixed","copy","Matched 3_results\04_scrna\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:16:27","Figure_6","scrna_results","Single-cell RNA-seq result/source tables","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\3_results\04_scrna\GSE146771_10x_cellchat_IL6axis_comm_v3_0_14_2026-02-09.tsv","3_results\04_scrna\GSE146771_10x_cellchat_IL6axis_comm_v3_0_14_2026-02-09.tsv","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\GSE146771_10x_cellchat_IL6axis_comm_v3_0_14_2026-02-09.tsv","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\GSE146771_10x_cellchat_IL6axis_comm_v3_0_14_2026-02-09.tsv","71","90E8367224016899A8376A72BDF14B6EB6EC99644C49D6BA8FAF3964170E585B","fixed","copy","Matched 3_results\04_scrna\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:16:27","Figure_6","scrna_results","Single-cell RNA-seq result/source tables","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\3_results\04_scrna\GSE146771_10x_cellchat_IL6axis_comm_v3_0_18_2026-02-10.tsv","3_results\04_scrna\GSE146771_10x_cellchat_IL6axis_comm_v3_0_18_2026-02-10.tsv","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\GSE146771_10x_cellchat_IL6axis_comm_v3_0_18_2026-02-10.tsv","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\GSE146771_10x_cellchat_IL6axis_comm_v3_0_18_2026-02-10.tsv","71","90E8367224016899A8376A72BDF14B6EB6EC99644C49D6BA8FAF3964170E585B","fixed","copy","Matched 3_results\04_scrna\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:16:27","Figure_6","scrna_results","Single-cell RNA-seq result/source tables","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\3_results\04_scrna\GSE146771_10x_cellchat_IL6axis_comm_v3_0_21_2026-02-11.tsv","3_results\04_scrna\GSE146771_10x_cellchat_IL6axis_comm_v3_0_21_2026-02-11.tsv","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\GSE146771_10x_cellchat_IL6axis_comm_v3_0_21_2026-02-11.tsv","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\GSE146771_10x_cellchat_IL6axis_comm_v3_0_21_2026-02-11.tsv","71","90E8367224016899A8376A72BDF14B6EB6EC99644C49D6BA8FAF3964170E585B","fixed","copy","Matched 3_results\04_scrna\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:16:27","Figure_6","scrna_results","Single-cell RNA-seq result/source tables","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\3_results\04_scrna\GSE146771_10x_cellchat_IL6axis_comm_v3_0_22_2026-02-12.tsv","3_results\04_scrna\GSE146771_10x_cellchat_IL6axis_comm_v3_0_22_2026-02-12.tsv","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\GSE146771_10x_cellchat_IL6axis_comm_v3_0_22_2026-02-12.tsv","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\GSE146771_10x_cellchat_IL6axis_comm_v3_0_22_2026-02-12.tsv","71","90E8367224016899A8376A72BDF14B6EB6EC99644C49D6BA8FAF3964170E585B","fixed","copy","Matched 3_results\04_scrna\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:16:27","Figure_6","scrna_results","Single-cell RNA-seq result/source tables","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\3_results\04_scrna\GSE146771_10x_cellchat_IL6axis_comm_v3_0_23_2026-02-12.tsv","3_results\04_scrna\GSE146771_10x_cellchat_IL6axis_comm_v3_0_23_2026-02-12.tsv","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\GSE146771_10x_cellchat_IL6axis_comm_v3_0_23_2026-02-12.tsv","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\GSE146771_10x_cellchat_IL6axis_comm_v3_0_23_2026-02-12.tsv","71","90E8367224016899A8376A72BDF14B6EB6EC99644C49D6BA8FAF3964170E585B","fixed","copy","Matched 3_results\04_scrna\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:16:27","Figure_6","scrna_results","Single-cell RNA-seq result/source tables","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\3_results\04_scrna\GSE146771_10x_cellchat_IL6axis_comm_v3_0_7_2026-02-08.tsv","3_results\04_scrna\GSE146771_10x_cellchat_IL6axis_comm_v3_0_7_2026-02-08.tsv","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\GSE146771_10x_cellchat_IL6axis_comm_v3_0_7_2026-02-08.tsv","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\GSE146771_10x_cellchat_IL6axis_comm_v3_0_7_2026-02-08.tsv","71","90E8367224016899A8376A72BDF14B6EB6EC99644C49D6BA8FAF3964170E585B","fixed","copy","Matched 3_results\04_scrna\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:16:27","Figure_6","scrna_results","Single-cell RNA-seq result/source tables","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\3_results\04_scrna\GSE146771_10x_cellchat_IL6axis_comm_v3_0_9_2026-02-08.tsv","3_results\04_scrna\GSE146771_10x_cellchat_IL6axis_comm_v3_0_9_2026-02-08.tsv","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\GSE146771_10x_cellchat_IL6axis_comm_v3_0_9_2026-02-08.tsv","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\GSE146771_10x_cellchat_IL6axis_comm_v3_0_9_2026-02-08.tsv","71","90E8367224016899A8376A72BDF14B6EB6EC99644C49D6BA8FAF3964170E585B","fixed","copy","Matched 3_results\04_scrna\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:16:27","Figure_6","scrna_results","Single-cell RNA-seq result/source tables","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\3_results\04_scrna\GSE146771_10x_cellchat_IL6axis_comm_vv3_0_16_2026-02-09.tsv","3_results\04_scrna\GSE146771_10x_cellchat_IL6axis_comm_vv3_0_16_2026-02-09.tsv","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\GSE146771_10x_cellchat_IL6axis_comm_vv3_0_16_2026-02-09.tsv","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\GSE146771_10x_cellchat_IL6axis_comm_vv3_0_16_2026-02-09.tsv","71","90E8367224016899A8376A72BDF14B6EB6EC99644C49D6BA8FAF3964170E585B","fixed","copy","Matched 3_results\04_scrna\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:16:27","Figure_6","scrna_results","Single-cell RNA-seq result/source tables","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\3_results\04_scrna\GSE146771_10x_cellchat_status_2026-02-08.tsv","3_results\04_scrna\GSE146771_10x_cellchat_status_2026-02-08.tsv","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\GSE146771_10x_cellchat_status_2026-02-08.tsv","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\GSE146771_10x_cellchat_status_2026-02-08.tsv","317","0A982BAA82F47641DD3B9C261AFB6EF45795BD1EB6AF5075C82021F887B65E50","fixed","copy","Matched 3_results\04_scrna\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:16:27","Figure_6","scrna_results","Single-cell RNA-seq result/source tables","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\3_results\04_scrna\GSE146771_10x_cellchat_status_v3_0_13_2026-02-08.tsv","3_results\04_scrna\GSE146771_10x_cellchat_status_v3_0_13_2026-02-08.tsv","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\GSE146771_10x_cellchat_status_v3_0_13_2026-02-08.tsv","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\GSE146771_10x_cellchat_status_v3_0_13_2026-02-08.tsv","300","B5C2ABD93C3A034E3D457959ED0ECAE603778AF283D7CA067DC5908D16AC6CD9","fixed","copy","Matched 3_results\04_scrna\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:16:27","Figure_6","scrna_results","Single-cell RNA-seq result/source tables","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\3_results\04_scrna\GSE146771_10x_cellchat_status_v3_0_14_2026-02-09.tsv","3_results\04_scrna\GSE146771_10x_cellchat_status_v3_0_14_2026-02-09.tsv","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\GSE146771_10x_cellchat_status_v3_0_14_2026-02-09.tsv","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\GSE146771_10x_cellchat_status_v3_0_14_2026-02-09.tsv","293","92E45C335C55108F972FCA3DB44208D57413ABC66BB8182BA2382DF811AC35A5","fixed","copy","Matched 3_results\04_scrna\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:16:27","Figure_6","scrna_results","Single-cell RNA-seq result/source tables","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\3_results\04_scrna\GSE146771_10x_cellchat_status_v3_0_18_2026-02-10.tsv","3_results\04_scrna\GSE146771_10x_cellchat_status_v3_0_18_2026-02-10.tsv","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\GSE146771_10x_cellchat_status_v3_0_18_2026-02-10.tsv","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\GSE146771_10x_cellchat_status_v3_0_18_2026-02-10.tsv","662","43345238A83597DAF85856B4122C707222B8E59B8518085A8443281C18992DA0","fixed","copy","Matched 3_results\04_scrna\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:16:27","Figure_6","scrna_results","Single-cell RNA-seq result/source tables","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\3_results\04_scrna\GSE146771_10x_cellchat_status_v3_0_21_2026-02-11.tsv","3_results\04_scrna\GSE146771_10x_cellchat_status_v3_0_21_2026-02-11.tsv","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\GSE146771_10x_cellchat_status_v3_0_21_2026-02-11.tsv","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\GSE146771_10x_cellchat_status_v3_0_21_2026-02-11.tsv","678","36E7D0774EEBB855469C26E7174094543735E30164E56792348B07CA3F94246C","fixed","copy","Matched 3_results\04_scrna\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:16:27","Figure_6","scrna_results","Single-cell RNA-seq result/source tables","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\3_results\04_scrna\GSE146771_10x_cellchat_status_v3_0_22_2026-02-12.tsv","3_results\04_scrna\GSE146771_10x_cellchat_status_v3_0_22_2026-02-12.tsv","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\GSE146771_10x_cellchat_status_v3_0_22_2026-02-12.tsv","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\GSE146771_10x_cellchat_status_v3_0_22_2026-02-12.tsv","678","C5FE7649A0F92290082228D9E4691525B6D2A0BEBE1A49FBC0B0D928D20DD751","fixed","copy","Matched 3_results\04_scrna\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:16:27","Figure_6","scrna_results","Single-cell RNA-seq result/source tables","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\3_results\04_scrna\GSE146771_10x_cellchat_status_v3_0_23_2026-02-12.tsv","3_results\04_scrna\GSE146771_10x_cellchat_status_v3_0_23_2026-02-12.tsv","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\GSE146771_10x_cellchat_status_v3_0_23_2026-02-12.tsv","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\GSE146771_10x_cellchat_status_v3_0_23_2026-02-12.tsv","678","D9540F598E32AEB6303200B524D44F6946A8CA52868848577E0790936269C840","fixed","copy","Matched 3_results\04_scrna\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:16:27","Figure_6","scrna_results","Single-cell RNA-seq result/source tables","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\3_results\04_scrna\GSE146771_10x_cellchat_status_v3_0_7_2026-02-08.tsv","3_results\04_scrna\GSE146771_10x_cellchat_status_v3_0_7_2026-02-08.tsv","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\GSE146771_10x_cellchat_status_v3_0_7_2026-02-08.tsv","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\GSE146771_10x_cellchat_status_v3_0_7_2026-02-08.tsv","338","A9B229D6EAD8CC04D3965DCA09A1B9DDCA1F5FC7B3486634B2E08A567DA91EF2","fixed","copy","Matched 3_results\04_scrna\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:16:27","Figure_6","scrna_results","Single-cell RNA-seq result/source tables","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\3_results\04_scrna\GSE146771_10x_cellchat_status_v3_0_9_2026-02-08.tsv","3_results\04_scrna\GSE146771_10x_cellchat_status_v3_0_9_2026-02-08.tsv","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\GSE146771_10x_cellchat_status_v3_0_9_2026-02-08.tsv","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\GSE146771_10x_cellchat_status_v3_0_9_2026-02-08.tsv","120","A45B455F50E70F1BEE34EB539EBAD9154B756B8C094BD8E1C9C281545698C6E4","fixed","copy","Matched 3_results\04_scrna\*"
